idEvent,Countrycode,Country,Location,Lat,Long,BufferEvent,BufferLocation,TrsBndry,LocDesc,Start,End,DateEst,StartDesc,Type,TypeDesc,EvDesc,FatEst,FatDesc,FatMn,FatMx,FatCivMn,FatCivMx,FatMilMn,FatMilMx,idActor0,ActActiv0,ActAly0,ActUncon0,ActName0,ActDesc0,ActLead0,idActor1,ActActiv1,ActAly1,ActUncon1,ActName1,ActDesc1,ActLead1,idActor2,ActActiv2,ActAly2,ActUncon2,ActName2,ActDesc2,ActLead2,idActor3,ActActiv3,ActAly3,ActUncon3,ActName3,ActDesc3,ActLead3,idActor4,ActActiv4,ActAly4,ActUncon4,ActName4,ActDesc4,ActLead4,idActor5,ActActiv5,ActAly5,ActUncon5,ActName5,ActDesc5,ActLead5,idActor6,ActActiv6,ActAly6,ActUncon6,ActName6,ActDesc6,ActLead6,idSrce0,SrceDate0,SrceName0,SrceBias0,idSrce1,SrceDate1,SrceName1,SrceBias1,idSrce2,SrceDate2,SrceName2,SrceBias2,idSrce3,SrceDate3,SrceName3,SrceBias3,idSrce4,SrceDate4,SrceName4,SrceBias4,idSrce5,SrceDate5,SrceName5,SrceBias5,idSrce6,SrceDate6,SrceName6,SrceBias6,idSrce7,SrceDate7,SrceName7,SrceBias7,idSrce8,SrceDate8,SrceName8,SrceBias8,idSrce9,SrceDate9,SrceName9,SrceBias9,idSrce10,SrceDate10,SrceName10,SrceBias10,idSrce11,SrceDate11,SrceName11,SrceBias11,idSrce12,SrceDate12,SrceName12,SrceBias12,idSrce13,SrceDate13,SrceName13,SrceBias13,idSrce14,SrceDate14,SrceName14,SrceBias14,idSrce15,SrceDate15,SrceName15,SrceBias15
2298,LBR,Liberia,Belle Yella,"7,38",-10,0,0,0,prison camp,1991-02-19,1991-02-19,0,,One-sided attack,Use of small firearms,Former MinDef killed by NPFL,0,,1,1,1,1,0,0,328,1,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,83,25/02/1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2104,LBR,Liberia,Fassama,"7,52",-10,0,0,0,"""have again attacked Liberian territory through Belle Fassama, in (Gbakpolo) County""",2001-11-29,2001-11-29,1,Source date is used,Fighting,Fighting,"""Dissident forces"" kill hundreds - President Taylor",1,"President Taylor disclosed
that hundreds of people have been murdered in the area/""",1,2,1,2,0,0,343,1,0,0,Liberians United for Reconciliation and Democracy (LURD),"Liberians United for Reconciliation and Democracy/ The group is essentially a loose coalition of anti-Taylor forces, drawing upon a variety of militia factions and refugee groups, increasingly backed by Guinea, with more indirect support from Sierra Leone, the U/ S/ and Great Britain/",,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,93,29/11/2001,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2404,LBR,Liberia,Bopolu,"6,9","-10,76",0,0,0,,1993-04-19,1993-04-19,1,date of broadcast,Unclear,Unclear,more than 100 ULIMO rebels killed,1,more than 100 Ulimo troops reported killed (two locations),1,50,0,0,1,"50,5",328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,315,0,0,0,United Liberation Movement for Democracy in Liberia,"The United Liberation Movement of Liberia for Democracy (ULIMO) was a rebel group that participated in the First Liberian Civil War (1989-1996)/From its outset, ULIMO was beset with internal divisions and the group effectively broke into two separate militias in 1994: ULIMO-J, an ethnic Krahn faction led by General Roosevelt Johnson and ULIMO-K, a Mandingo-based faction led by Alhaji G/V/ Kromah/",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,85,19/04/1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2503,LBR,Liberia,Grand Bassa County,"6,22","-9,82","48,66",0,0,,2007-01-09,2007-01-09,0,,Unclear,Unclear,Riots after death of ex-fighter,0,,1,1,1,1,0,0,143,0,0,0,Protest group,Protest group,,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,99,10/01/2007,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2245,LBR,Liberia,Grand Bassa County,"6,22","-9,82","48,66",0,0,,1990-06-05,1990-06-05,0,,Fighting,Fighting,Rebel leader killed,0,,1,1,0,0,1,1,145,0,0,0,Rebel(s),Unspecified rebel(s),,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,82,07/06/1990,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2239,LBR,Liberia,Grand Bassa County,"6,22","-9,82","48,66",0,0,in Grand Bassa County,1990-04-29,1990-04-29,0,,Fighting,Fighting,5 rebels killed,0,,5,5,0,0,5,5,145,0,0,0,Rebel(s),Unspecified rebel(s),,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,82,04/05/1990,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2400,LBR,Liberia,Monrovia,"6,67","-9,67",0,10,0,outside Monrovia,1993-02-02,1993-02-02,0,,One-sided attack,Use of small firearms,British scientist killed outside Monrovia,0,,1,1,1,1,0,0,25,0,0,0,Civilian(s),Civilian(s),,319,1,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,85,03/02/1993,The Guardian,0,85,06/02/1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2443,LBR,Liberia,District #3 District,"6,27","-9,6","28,29",0,0,Areas A and C in District No 3 in Grand Bassa County,1995-01-24,1995-01-24,1,recently,One-sided attack,Unclear,NPFL burns down villages killing civilians,1,several,2,2,2,2,0,0,328,1,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,87,27/01/1995,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2448,LBR,Liberia,Buchanan,"5,88","-10,04",0,0,0,,2003-07-28,2003-07-28,0,,Fighting,Fighting,Heavy fighting in Buchanan,1,"""""There are bodies all over the place/ Dozens of people have been killed,""",24,24,0,0,0,0,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,343,0,0,0,Liberians United for Reconciliation and Democracy (LURD),"Liberians United for Reconciliation and Democracy/ The group is essentially a loose coalition of anti-Taylor forces, drawing upon a variety of militia factions and refugee groups, increasingly backed by Guinea, with more indirect support from Sierra Leone, the U/ S/ and Great Britain/",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,95,31/07/2003,Washington Post,2,95,31/07/2003,New York Times,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2493,LBR,Liberia,Buchanan,"5,88","-10,04",0,0,0,,2004-03-14,2004-03-14,0,,One-sided attack,Use of small firearms,Model combatants began firing randomly,1,"""The firing lasted several hours, causing the death of some 10 civilians/""",10,10,10,10,0,0,25,0,0,0,Civilian(s),Civilian(s),,386,1,0,0,Movement for Democracy in Liberia (MODEL),Movement for Democracy in Liberia (MODEL ),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,96,22/04/2004,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2392,LBR,Liberia,Buchanan,"5,88","-10,04",0,0,0,,1992-12-05,1992-12-06,0,,One-sided attack,Conventional use of force,ECOMOG shell Kakata and Buchanan,1,"2locations, scores of people",1,1,0,0,0,0,321,1,0,0,ECOMOG,"ECOMOG, Community of West African States Monitoring Group",,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,84,07/12/1992,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2294,LBR,Liberia,Buchanan,"5,88","-10,04",0,0,0,,1990-10-15,1990-10-15,1,in October,Unclear,Unclear,2 Nigerian journalists killed,0,,2,2,2,2,0,0,92,0,0,0,Journalist,Journalist,,328,1,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,83,29/01/1991,BBC Monitoring,0,83,30/01/1991,BBC Monitoring,0,83,05/02/1991,New York Times,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2256,LBR,Liberia,Buchanan,"5,88","-10,04",0,0,0,,1990-06-11,1990-06-11,1,date before publication,Unclear,Unclear,Rebel commander Elmer Johnson dead,0,,1,1,0,0,0,0,145,0,0,0,Rebel(s),Unspecified rebel(s),,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,82,12/06/1990,The Guardian,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2246,LBR,Liberia,Buchanan,"5,88","-10,04",0,0,0,,1990-06-06,1990-06-06,1,in recent days,Unclear,Unclear,Ethnic Slaying,1,hundreds,200,200,0,0,0,0,11,0,0,0,Unspecified actor,Unspecified actor,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,82,09/06/1990,New York Times,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2237,LBR,Liberia,Ganta,"5,64","-9,81",0,0,0,,1990-04-14,1990-04-14,1,date of radio publication,Fighting,Fighting,100 rebels killed,0,,100,100,0,0,0,0,145,0,0,0,Rebel(s),Unspecified rebel(s),,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,82,14/04/1990,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2390,LBR,Liberia,Ganta,"5,64","-9,81",0,0,0,,1992-11-19,1992-11-19,0,,One-sided attack,Conventional use of force,ECOMOG attacks civilians,1,hundreds killed (in three different locations),1,66,1,66,0,0,25,0,0,0,Civilian(s),Civilian(s),,321,1,0,0,ECOMOG,"ECOMOG, Community of West African States Monitoring Group",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,84,20/11/1992,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2426,LBR,Liberia,Ganta,"5,64","-9,81",0,0,0,,1993-12-23,1993-12-23,0,,Unclear,Unclear,"Taylors ""deputy defence minister"" killed",0,,1,1,0,0,0,0,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,86,30/12/1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2458,LBR,Liberia,Grand Cape Mount County,"7,1","-11,03","39,89",0,0,,1994-05-03,1994-05-03,1,date of report,Fighting,Fighting,Tribal infighting within ULIMO,1,several in three different locations,0,6,0,0,0,0,314,0,0,0,Ulimo-J,United Liberation Movement of Liberia for Democracy-Johnson faction (ULIMO-J),General Roosevelt Johnson/,316,0,0,0,Ulimo-K,"Ulimo-K, United Liberation Movement of Liberia for Democracy, Kromah faction",Alhaji G/V/ Kromah/,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,86,03/05/1994,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2353,LBR,Liberia,Grand Cape Mount County,"7,1","-11,03","39,89",0,0,,1991-11-04,1991-11-04,0,,Fighting,Fighting,Guinean and Sierra Leonean forces killed by NPFL,1,several,2,2,0,0,2,2,335,0,0,0,Guinean government forces,Guinean government forces,,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,83,06/11/1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2445,LBR,Liberia,Garwula District,"6,82","-11,19","20,03",0,0,,1995-04-04,1995-04-04,0,,One-sided attack,Unclear,ULIMO-K attacks refugee camp,0,,1,1,1,1,0,0,316,1,0,0,Ulimo-K,"Ulimo-K, United Liberation Movement of Liberia for Democracy, Kromah faction",Alhaji G/V/ Kromah/,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,87,11/04/1995,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
1980,LBR,Liberia,Sasstown,"6,78","-11,28",0,10,0,"""on the Monrovia-Tubmanburg highway [] near a town known as
Sasstown""",1997-01-16,1997-01-16,0,,One-sided attack,Use of small firearms,Ambush: Nine dead,0,,9,9,9,9,0,0,314,1,0,1,Ulimo-J,United Liberation Movement of Liberia for Democracy-Johnson faction (ULIMO-J),General Roosevelt Johnson/,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,89,18/01/1997,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2489,LBR,Liberia,Sinje,"6,82","-11,14",0,0,0,,1996-10-01,1996-10-01,1,date of report,Unclear,Unclear,More than 20 killed by armed youth looting aid supplies,1,over 22,22,22,0,0,0,0,11,0,0,0,Unspecified actor,Unspecified actor,,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,88,01/10/1996,BBC Monitoring,0,88,17/10/1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2310,LBR,Liberia,Sinje,"6,82","-11,14",0,0,0,"Sinje refugee camp, about 50 miles northwest of Monrovia",2002-06-20,2002-06-20,0,,One-sided attack,Unclear,Rebels attacked the Sinje refugee camp,0,,4,4,1,1,3,3,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,343,1,0,0,Liberians United for Reconciliation and Democracy (LURD),"Liberians United for Reconciliation and Democracy/ The group is essentially a loose coalition of anti-Taylor forces, drawing upon a variety of militia factions and refugee groups, increasingly backed by Guinea, with more indirect support from Sierra Leone, the U/ S/ and Great Britain/",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,94,22/06/2002,Washington Post,2,94,23/06/2002,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2403,LBR,Liberia,Lofa Bridge,"7,07","-10,88",0,0,0,,1993-04-19,1993-04-19,1,date of broadcast,Unclear,Unclear,more than 100 ULIMO rebels killed by NPFL,1,more than 100 Ulimo troops reported killed (two locations),1,50,0,0,1,"50,5",328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,315,0,0,0,United Liberation Movement for Democracy in Liberia,"The United Liberation Movement of Liberia for Democracy (ULIMO) was a rebel group that participated in the First Liberian Civil War (1989-1996)/From its outset, ULIMO was beset with internal divisions and the group effectively broke into two separate militias in 1994: ULIMO-J, an ethnic Krahn faction led by General Roosevelt Johnson and ULIMO-K, a Mandingo-based faction led by Alhaji G/V/ Kromah/",,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,85,19/04/1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2300,LBR,Liberia,Grand Gedeh County,"5,94","-8,23","58,22",0,1,,1991-03-20,1991-03-20,1,date when reported,Unclear,Unclear,Seven people killed on border to Cote d'Ivoire,0,,7,7,0,0,0,0,145,0,0,0,Rebel(s),Unspecified rebel(s),,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,83,23/03/1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2444,LBR,Liberia,Gwehn Town,"6,24","-8,38",0,0,0,,1995-01-24,1995-01-24,1,recently,One-sided attack,Unclear,NPFL burns down villages killing civilians,1,several,2,2,2,2,0,0,328,1,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,87,27/01/1995,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2460,LBR,Liberia,Lofa County,"7,98","-9,87","57,46",0,0,,1994-05-03,1994-05-03,1,date of report,Fighting,Fighting,Tribal infighting within ULIMO,1,several in three different locations,0,6,0,0,0,0,314,0,0,0,Ulimo-J,United Liberation Movement of Liberia for Democracy-Johnson faction (ULIMO-J),General Roosevelt Johnson/,316,0,0,0,Ulimo-K,"Ulimo-K, United Liberation Movement of Liberia for Democracy, Kromah faction",Alhaji G/V/ Kromah/,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,86,03/05/1994,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2106,LBR,Liberia,Lofa County,"7,98","-9,87","57,46",0,0,"""northern Lofa County/""",2001-12-17,2001-12-17,1,Date of Talors`s statement is used/,Fighting,Fighting,Kamajors killed by AFL ?,1,Source biased,1,2,0,0,0,0,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,318,0,0,1,Kamajor militia,Kamajor militia,Samuel Hinga Norman,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,93,20/12/2001,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
1983,LBR,Liberia,Lofa County,"7,98","-9,87","57,46",0,0,village in Lower Lofa called Tongar,1997-04-08,1997-04-08,1,"""the armed men entered a village in Lower Lofa called Tongar in early April"" No confirmed date of the attack",One-sided attack,Unclear,"MILITIAMEN FROM SIERRA LEONE ENTER LIBERIAN VILLAGE,
KILL ONE PERSON",0,,1,1,0,0,1,1,318,1,0,1,Kamajor militia,Kamajor militia,Samuel Hinga Norman,319,0,0,0,Armed Forces of Liberia (AFL),Armed Forces of Liberia (AFL),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,90,30/05/1998,BBC Monitoring,0,90,01/06/1998,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2000,LBR,Liberia,Lofa County,"7,98","-9,87","57,46",0,0,"Some Sierra Leonean refugees were reportedly killed during the recent incursion
into Lofa/",1999-08-20,1999-08-20,1,The killings happened during the rebell incursion in Liberias north/ An exact date is not given/,Unclear,Unclear,Killing of Sierra Leonean refugees,1,"Some Sierra Leonean refugees were reportedly killed during the recent incursion
into Lofa/",2,2,0,2,0,0,11,1,0,0,Unspecified actor,Unspecified actor,,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,91,21/08/1999,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2047,LBR,Liberia,Lofa County,"7,98","-9,87","57,46",0,0,"""helicopters attack border town""",2001-02-01,2001-02-01,1,Date of source is used,One-sided attack,Conventional use of force,10 dead after Guinean helicopters attack,1,"""and killed some civilians/""",1,10,0,0,0,0,335,1,0,1,Guinean government forces,Guinean government forces,,11,0,0,0,Unspecified actor,Unspecified actor,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,93,01/02/2001,BBC Monitoring,2,93,14/02/2001,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
